Unit Name,Lease Start,Lease End,Previous Lease Start,Previous Lease End,Previous Rent,Rent,Percent Difference,Dollar Difference,Status,Term,Tenant Transfer,Term_Days,Is_Month_To_Month,row_id,tenant_id,current_past_due,current_late_count,ever_conditions_applied,ever_overridden,screening_count,avg_satisfaction,resolved_rate,timely_rate,survey_count,work_order_count,avg_work_order_amount,resident_requested_count,Unit Type,bedrooms,bathrooms,sqft
1118,2024-06-01,2025-05-26,2024-05-09,2024-05-10,1425.0,0.0,-100.0,-1425.0,Renewed,11 mo 26 day,Yes,356.0,False,333,T0186,,,True,True,3.0,,,,,,,,Unit Type 3,1.0,1.0,595.0
2003,2024-06-03,2025-06-02,2023-06-03,2024-06-02,2300.0,2200.0,-4.35,-100.0,Renewed,12 month,No,360.0,False,334,T0187,,,False,False,3.0,,,,,3.0,0.0,0.0,Unit Type 12,2.0,1.0,925.0
1604,2024-06-07,2025-06-06,2023-06-07,2024-06-06,2100.0,2100.0,0.0,0.0,Renewed,12 month,No,360.0,False,335,T0188,23.07,0.0,False,False,3.0,,,,,15.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
2107,2024-06-15,2025-06-14,,,,1660.0,,,Did Not Renew,12 month,No,360.0,False,336,T0171,,,True,True,3.0,,,,,10.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
1115,2024-06-16,2025-06-15,2023-06-16,2024-06-15,0.0,1425.0,,1425.0,Renewed,12 month,No,360.0,False,337,T0141,,,True,True,3.0,,,,,16.0,0.0,0.0,Unit Type 2,1.0,1.0,580.0
2303,2024-06-17,2024-08-18,2023-06-23,2024-06-22,0.0,0.0,,0.0,Renewed,2 mo 2 day,Yes,62.0,False,338,T0142,,,False,False,3.0,,,,,8.0,0.0,0.0,Unit Type 12,2.0,1.0,925.0
1506,2024-06-27,2024-10-26,2023-07-01,2024-06-26,2075.0,2075.0,0.0,0.0,Renewed,4 month,No,120.0,False,339,T0189,,,True,True,3.0,,,,,1.0,0.0,0.0,Unit Type 13,2.0,1.0,925.0
1606,2024-06-27,2025-06-26,2023-06-27,2024-06-26,2005.0,2300.0,14.71,295.0,Renewed,12 month,No,360.0,False,340,T0143,10.88,0.0,True,True,3.0,,,,,5.0,0.0,0.0,Unit Type 13,2.0,1.0,925.0
1901,2024-06-27,2025-06-26,,,,1570.0,,,Did Not Renew,12 month,No,360.0,False,341,T0144,,,True,True,2.0,,,,,9.0,0.0,0.0,Unit Type 1,1.0,1.0,580.0
2401,2024-06-27,2025-06-26,2023-06-27,2024-06-26,0.0,1510.0,,1510.0,Renewed,12 month,No,360.0,False,342,T0020,,,True,True,2.0,5.0,1.0,1.0,1.0,34.0,0.0,0.0,Unit Type 1,1.0,1.0,580.0
2304,2024-07-03,2026-07-02,2023-07-01,2024-07-02,2130.0,2130.0,0.0,0.0,Renewed,24 month,No,720.0,False,343,T0190,,,True,True,3.0,,,,,5.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
2402,2024-07-15,2025-07-14,,,,1540.0,,,Did Not Renew,12 month,No,360.0,False,344,T0191,,,True,True,3.0,,,,,1.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
1607,2024-07-27,2025-07-26,2023-07-27,2024-07-26,0.0,1490.0,,1490.0,Renewed,12 month,No,360.0,False,345,T0149,,,True,True,3.0,,,,,6.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
2001,2024-07-27,2025-07-26,2023-08-02,2024-07-26,1420.0,1440.0,1.41,20.0,Renewed,12 month,No,360.0,False,346,T0192,,,True,True,3.0,,,,,,,,Unit Type 1,1.0,1.0,580.0
2204,2024-07-27,2025-01-26,2024-01-27,2024-07-26,1955.0,1955.0,0.0,0.0,Renewed,6 month,No,180.0,False,347,T0119,11.47,1.0,False,False,3.0,5.0,1.0,1.0,4.0,5.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
1204,2024-07-27,2025-07-26,2024-01-27,2024-07-26,0.0,1795.0,,1795.0,Renewed,12 month,No,360.0,False,348,T0121,9.18,0.0,False,False,3.0,,,,,6.0,0.0,0.0,Unit Type 10,1.0,1.0,780.0
1601,2024-07-31,2025-07-30,2023-07-28,2024-07-30,1470.0,1470.0,0.0,0.0,Renewed,12 month,No,360.0,False,349,T0193,,,True,True,3.0,,,,,4.0,0.0,0.0,Unit Type 1,1.0,1.0,580.0
1121,2024-08-01,2025-07-31,,,,1425.0,,,Did Not Renew,12 month,No,360.0,False,350,T0194,,,False,False,3.0,5.0,1.0,1.0,2.0,24.0,0.0,0.0,Unit Type 3,1.0,1.0,595.0
2507,2024-08-04,2025-08-03,2023-08-04,2024-08-03,1615.0,1615.0,0.0,0.0,Renewed,12 month,No,360.0,False,351,T0195,100.16,14.0,True,True,3.0,,,,,2.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
1220,2024-08-05,2025-08-04,2023-08-05,2024-08-04,1425.0,1425.0,0.0,0.0,Renewed,12 month,No,360.0,False,352,T0196,,,True,True,3.0,,,,,4.0,0.0,0.0,Unit Type 3,1.0,1.0,595.0
1801,2024-08-12,2025-08-11,2023-08-12,2024-08-11,0.0,1470.0,,1470.0,Renewed,12 month,No,360.0,False,353,T0152,,,False,False,3.0,,,,,12.0,0.0,0.0,Unit Type 1,1.0,1.0,580.0
1501,2024-08-24,2025-08-23,2024-02-24,2024-08-23,1545.0,1545.0,0.0,0.0,Renewed,12 month,No,360.0,False,354,T0176,-1564.7,0.0,True,True,3.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,Unit Type 1,1.0,1.0,580.0
1406,2024-08-27,2025-08-26,2023-08-27,2024-08-26,0.0,2555.0,,2555.0,Renewed,12 month,No,360.0,False,355,T0030,11.48,0.0,True,True,3.0,5.0,1.0,1.0,1.0,44.0,0.0,0.0,Unit Type 16,2.0,1.0,976.0
1406,2024-08-27,2026-08-26,2023-08-27,2024-08-26,0.0,2555.0,,2555.0,Did Not Renew,24 month,No,720.0,False,356,T0030,11.48,0.0,True,True,3.0,5.0,1.0,1.0,1.0,44.0,0.0,0.0,Unit Type 16,2.0,1.0,976.0
1701,2024-08-27,2025-08-26,2023-08-18,2024-08-26,1470.0,1470.0,0.0,0.0,Renewed,12 month,No,360.0,False,357,T0197,,,True,True,3.0,,,,,6.0,0.0,0.0,Unit Type 1,1.0,1.0,580.0
1706,2024-08-27,2026-08-26,2023-08-27,2024-08-26,0.0,2200.0,,2200.0,Renewed,24 month,No,720.0,False,358,T0100,,,True,True,3.0,3.0,0.5,0.5,2.0,28.0,0.0,0.0,Unit Type 13,2.0,1.0,925.0
1804,2024-08-27,2025-08-26,2023-08-27,2024-08-26,0.0,2100.0,,2100.0,Renewed,12 month,No,360.0,False,359,T0031,11.47,0.0,False,False,3.0,3.6666666666666665,0.6666666666666666,0.6666666666666666,3.0,9.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
1906,2024-08-27,2025-08-26,2023-08-27,2024-08-26,0.0,2200.0,,2200.0,Renewed,12 month,No,360.0,False,360,T0153,2404.24,1.0,True,True,3.0,5.0,1.0,1.0,1.0,11.0,0.0,0.0,Unit Type 13,2.0,1.0,925.0
2506,2024-08-27,2025-08-26,2023-08-27,2024-08-26,0.0,2445.0,,2445.0,Did Not Renew,12 month,No,360.0,False,361,T0099,10.88,0.0,True,False,2.0,,,,,15.0,0.0,0.0,Unit Type 13,2.0,1.0,925.0
2506,2024-08-27,2026-08-26,2023-08-27,2024-08-26,0.0,2445.0,,2445.0,Renewed,24 month,No,720.0,False,362,T0099,10.88,0.0,True,False,2.0,,,,,15.0,0.0,0.0,Unit Type 13,2.0,1.0,925.0
1219,2024-08-27,2025-08-26,2023-08-29,2024-08-26,1465.0,1465.0,0.0,0.0,Renewed,12 month,No,360.0,False,363,T0198,7.0,0.0,True,True,4.0,,,,,4.0,0.0,0.0,Unit Type 3,1.0,1.0,595.0
2005,2024-09-01,2025-08-31,2024-03-01,2024-08-31,2200.0,2200.0,0.0,0.0,Renewed,12 month,No,360.0,False,364,T0101,,,True,True,3.0,3.8333333333333335,0.6666666666666666,0.5,6.0,13.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
2206,2024-09-01,2025-08-26,2023-08-27,2024-08-26,0.0,2230.0,,2230.0,Renewed,11 mo 26 day,No,356.0,False,365,T0070,10.88,4.0,True,True,3.0,5.0,1.0,1.0,1.0,15.0,0.0,0.0,Unit Type 13,2.0,1.0,925.0
2403,2024-09-03,2025-09-02,2023-09-03,2024-09-02,2168.0,2235.0,3.09,67.0,Renewed,12 month,No,360.0,False,366,T0154,,,True,True,3.0,,,,,32.0,0.0,0.0,Unit Type 12,2.0,1.0,925.0
2303,2024-09-07,2025-09-26,2024-05-27,2025-05-26,0.0,0.0,,0.0,Renewed,12 mo 20 day,Yes,380.0,False,367,T0185,,,True,True,3.0,,,,,12.0,0.0,0.0,Unit Type 12,2.0,1.0,925.0
1110,2024-09-17,2025-09-16,,,,1955.0,,,Did Not Renew,12 month,No,360.0,False,368,T0156,,,True,True,3.0,,,,,6.0,0.0,0.0,Unit Type 17,2.0,2.0,1020.0
1503,2024-09-27,2025-09-26,,,,2075.0,,,Did Not Renew,12 month,No,360.0,False,369,T0106,,,True,True,3.0,5.0,1.0,1.0,6.0,20.0,6.0,0.0,Unit Type 12,2.0,1.0,925.0
1805,2024-09-27,2025-09-26,,,,1985.0,,,Did Not Renew,12 month,No,360.0,False,370,T0199,,,True,True,3.0,,,,,5.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
2202,2024-09-27,2025-09-26,2023-09-27,2024-09-26,0.0,1520.0,,1520.0,Renewed,12 month,No,360.0,False,371,T0160,,,True,True,3.0,,,,,8.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
1407,2024-10-01,2025-09-30,2023-10-01,2024-09-30,2120.0,2250.0,6.13,130.0,Did Not Renew,12 month,No,360.0,False,372,T0038,,,,,,,,,,14.0,0.0,0.0,Unit Type 6,1.0,1.0,620.0
1407,2024-10-01,2026-09-30,2023-10-01,2024-09-30,2120.0,2250.0,6.13,130.0,Renewed,24 month,No,720.0,False,373,T0038,,,,,,,,,,14.0,0.0,0.0,Unit Type 6,1.0,1.0,620.0
2103,2024-10-01,2025-09-26,2023-09-23,2024-09-26,2280.0,2280.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,374,T0125,,,True,True,3.0,,,,,18.0,0.0,0.0,Unit Type 12,2.0,1.0,925.0
2207,2024-10-01,2025-09-26,2023-10-07,2024-10-06,1520.0,1520.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,375,T0163,0.0,3.0,True,True,3.0,,,,,18.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
2407,2024-10-01,2025-09-26,2024-09-07,2024-09-26,1540.0,1540.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,376,T0155,,,True,True,3.0,5.0,1.0,1.0,1.0,11.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
1207,2024-10-01,2025-09-26,,,,1750.0,,,Did Not Renew,11 mo 26 day,No,356.0,False,377,T0162,,,True,True,3.0,5.0,1.0,1.0,1.0,8.0,0.0,0.0,Unit Type 8,1.0,1.0,755.0
1213,2024-10-01,2025-09-26,2023-09-17,2024-09-16,1930.0,1930.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,378,T0158,,,True,True,3.0,5.0,1.0,1.0,4.0,12.0,0.0,0.0,Unit Type 17,2.0,2.0,1020.0
1213,2024-10-01,,2023-09-17,2024-09-16,1930.0,1930.0,0.0,0.0,Did Not Renew,Month To Month,No,,True,379,T0158,,,True,True,3.0,5.0,1.0,1.0,4.0,12.0,0.0,0.0,Unit Type 17,2.0,2.0,1020.0
1222,2024-10-01,2026-09-30,2023-10-07,2024-09-30,1485.0,1485.0,0.0,0.0,Renewed,24 month,No,720.0,False,380,T0200,0.0,7.0,True,True,3.0,,,,,2.0,0.0,0.0,Unit Type 3,1.0,1.0,595.0
1223,2024-10-01,2025-09-30,,,,1425.0,,,Did Not Renew,12 month,No,360.0,False,381,T0201,,,False,False,1.0,,,,,2.0,0.0,0.0,Unit Type 3,1.0,1.0,595.0
1404,2024-11-01,2025-10-26,2023-10-27,2024-10-26,0.0,2505.0,,2505.0,Renewed,11 mo 26 day,No,356.0,False,382,T0036,0.0,7.0,True,True,2.0,4.428571428571429,0.8571428571428571,0.8571428571428571,7.0,49.0,0.0,0.0,Unit Type 14,2.0,1.0,926.0
1506,2024-11-01,2025-04-26,2024-06-27,2024-10-26,2075.0,2075.0,0.0,0.0,Renewed,5 mo 26 day,No,176.0,False,383,T0189,,,True,True,3.0,,,,,1.0,0.0,0.0,Unit Type 13,2.0,1.0,925.0
1902,2024-11-01,2025-10-26,2023-10-27,2024-10-26,0.0,1490.0,,1490.0,Renewed,11 mo 26 day,No,356.0,False,384,T0112,,,True,True,3.0,,,,,7.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
2105,2024-11-01,2025-10-26,,,,2130.0,,,Did Not Renew,11 mo 26 day,No,356.0,False,385,T0202,,,True,True,3.0,,,,,11.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
2201,2024-11-01,2025-10-26,,,,1500.0,,,Did Not Renew,11 mo 26 day,No,356.0,False,386,T0164,,,True,True,3.0,5.0,1.0,1.0,1.0,6.0,0.0,0.0,Unit Type 1,1.0,1.0,580.0
2306,2024-11-01,2025-01-31,2023-11-01,2024-10-31,2280.0,2280.0,0.0,0.0,Renewed,3 month,No,90.0,False,387,T0012,,,False,False,2.0,4.6,0.9,0.8,10.0,27.0,0.0,0.0,Unit Type 13,2.0,1.0,925.0
2406,2024-11-01,2025-10-26,,,,2350.0,,,Did Not Renew,11 mo 26 day,No,356.0,False,388,T0203,,,True,True,3.0,,,,,12.0,0.0,0.0,Unit Type 13,2.0,1.0,925.0
2504,2024-11-01,2025-10-26,2023-10-27,2024-10-26,0.0,2275.0,,2275.0,Renewed,11 mo 26 day,No,356.0,False,389,T0166,7.3,1.0,True,True,3.0,3.0,0.5,0.5,4.0,12.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
1113,2024-11-01,2025-10-26,2023-10-24,2024-10-23,1930.0,1930.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,390,T0165,,,False,False,3.0,5.0,1.0,1.0,1.0,9.0,0.0,0.0,Unit Type 17,2.0,2.0,1020.0
1123,2024-11-01,2025-10-26,2023-10-08,2024-10-26,1425.0,1425.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,391,T0204,,,True,True,3.0,,,,,13.0,0.0,0.0,Unit Type 3,1.0,1.0,595.0
1206,2024-11-01,2025-10-26,,,,1695.0,,,Did Not Renew,11 mo 26 day,No,356.0,False,392,T0116,,,False,False,3.0,,,,,13.0,0.0,0.0,Unit Type 11,1.0,1.0,870.0
1217,2024-11-01,2025-10-26,,,,1425.0,,,Did Not Renew,11 mo 26 day,No,356.0,False,393,T0167,,,True,True,3.0,,,,,16.0,0.0,0.0,Unit Type 3,1.0,1.0,595.0
1602,2024-11-27,2025-11-26,2023-12-06,2024-11-26,1490.0,1490.0,0.0,0.0,Renewed,12 month,No,360.0,False,394,T0205,,,True,True,3.0,,,,,6.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
1602,2024-11-27,,2023-12-06,2024-11-26,1490.0,1490.0,0.0,0.0,Did Not Renew,Month To Month,No,,True,395,T0205,,,True,True,3.0,,,,,6.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
1603,2024-12-01,2025-11-26,,,,2200.0,,,Did Not Renew,11 mo 26 day,No,356.0,False,396,T0170,,,True,True,3.0,,,,,19.0,0.0,0.0,Unit Type 12,2.0,1.0,925.0
1905,2024-12-01,2025-11-26,,,,2100.0,,,Did Not Renew,11 mo 26 day,No,356.0,False,397,T0206,,,True,True,3.0,1.0,1.0,0.0,1.0,10.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
2004,2024-12-01,2025-11-26,,,,2075.0,,,Did Not Renew,11 mo 26 day,No,356.0,False,398,T0169,,,True,True,4.0,,,,,11.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
2502,2024-12-01,2025-11-26,2023-11-15,2024-11-26,0.0,1615.0,,1615.0,Renewed,11 mo 26 day,No,356.0,False,399,T0207,,,True,True,3.0,5.0,1.0,1.0,2.0,4.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
2503,2024-12-01,2025-11-26,2023-11-28,2024-11-26,2400.0,2400.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,400,T0089,0.0,0.0,True,True,3.0,3.0,0.5,0.5,2.0,28.0,0.0,0.0,Unit Type 12,2.0,1.0,925.0
1402,2025-01-01,2025-03-26,2024-01-26,2024-12-26,2000.0,2000.0,0.0,0.0,Renewed,2 mo 26 day,No,86.0,False,401,T0174,,,True,True,3.0,,,,,5.0,0.0,0.0,Unit Type 9,2.0,1.0,775.0
1106,2025-01-01,2025-12-26,2023-12-29,2024-12-26,1820.0,1820.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,402,T0208,,,True,True,3.0,5.0,1.0,1.0,2.0,11.0,0.0,0.0,Unit Type 11,1.0,1.0,870.0
1122,2025-01-01,2025-12-26,2024-01-05,2024-12-26,1485.0,1485.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,403,T0209,10.24,0.0,True,True,3.0,5.0,1.0,1.0,1.0,3.0,0.0,0.0,Unit Type 3,1.0,1.0,595.0
1217,2025-01-06,2025-10-26,2025-01-02,2025-04-01,0.0,0.0,,0.0,Renewed,9 mo 21 day,Yes,291.0,False,404,T0179,,,True,False,3.0,,,,,8.0,0.0,0.0,Unit Type 3,1.0,1.0,595.0
1210,2025-01-07,2025-12-26,2024-01-07,2025-01-06,1955.0,1955.0,0.0,0.0,Renewed,11 mo 20 day,No,350.0,False,405,T0173,,,False,False,2.0,,,,,13.0,0.0,0.0,Unit Type 17,2.0,2.0,1020.0
1108,2025-01-15,2025-12-26,,,,2003.0,,,Did Not Renew,11 mo 12 day,No,342.0,False,406,T0175,,,True,True,3.0,2.0,0.25,0.25,4.0,14.0,0.0,0.0,Unit Type 17,2.0,2.0,1020.0
2204,2025-01-27,2026-01-26,2024-07-27,2025-01-26,1955.0,1955.0,0.0,0.0,Renewed,12 month,No,360.0,False,407,T0119,11.47,1.0,False,False,3.0,4.2,0.8,0.8,5.0,8.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
2204,2025-01-27,,2024-07-27,2025-01-26,1955.0,1955.0,0.0,0.0,Did Not Renew,Month To Month,No,,True,408,T0119,11.47,1.0,False,False,3.0,4.2,0.8,0.8,5.0,8.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
1805,2025-02-01,2026-01-26,2024-10-13,2025-09-26,1985.0,1985.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,409,T0024,,,True,True,4.0,,,,,59.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
2106,2025-02-01,2026-01-26,,,,2280.0,,,Did Not Renew,11 mo 26 day,No,356.0,False,410,T0134,,,True,True,3.0,1.0,0.0,1.0,1.0,11.0,0.0,0.0,Unit Type 13,2.0,1.0,925.0
1208,2025-02-01,2026-01-26,2024-02-01,2025-01-26,1930.0,1930.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,411,T0210,,,False,False,3.0,5.0,1.0,1.0,1.0,12.0,0.0,0.0,Unit Type 17,2.0,2.0,1020.0
2106,2025-02-01,2025-02-28,2025-01-06,2026-01-26,0.0,0.0,,0.0,Renewed,1 month,Yes,30.0,False,412,T0211,,,True,False,3.0,5.0,1.0,1.0,1.0,18.0,0.0,0.0,Unit Type 13,2.0,1.0,925.0
1504,2025-02-17,2026-02-26,2025-04-01,2026-03-26,0.0,0.0,,0.0,Renewed,12 mo 10 day,Yes,370.0,False,413,T0212,,,True,True,4.0,,,,,12.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
1505,2025-03-27,2026-03-26,2023-03-27,2025-03-26,1690.0,2025.0,19.82,335.0,Renewed,12 month,No,360.0,False,414,T0045,11.47,0.0,True,True,3.0,5.0,0.9285714285714286,1.0,14.0,55.0,2.090909090909091,0.0,Unit Type 15,2.0,1.0,975.0
1505,2025-03-27,,2023-03-27,2025-03-26,1690.0,1932.0,14.32,242.0,Did Not Renew,Month To Month,No,,True,415,T0045,11.47,0.0,True,True,3.0,5.0,0.9285714285714286,1.0,14.0,55.0,2.090909090909091,0.0,Unit Type 15,2.0,1.0,975.0
1205,2025-03-27,2026-03-26,2024-03-27,2025-03-26,0.0,1710.0,,1710.0,Renewed,12 month,No,360.0,False,416,T0130,9.18,0.0,False,False,3.0,,,,,16.0,0.0,0.0,Unit Type 10,1.0,1.0,780.0
1802,2025-04-01,2026-03-26,2024-03-27,2025-03-26,1630.0,1630.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,417,T0126,153.37,0.0,True,True,3.0,,,,,13.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
1109,2025-04-01,2026-03-26,2024-04-02,2025-03-26,1955.0,1955.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,418,T0212,,,True,True,4.0,,,,,15.0,0.0,0.0,Unit Type 17,2.0,2.0,1020.0
2106,2025-04-01,2026-03-26,2024-06-27,2025-06-25,0.0,0.0,,0.0,Renewed,11 mo 26 day,Yes,356.0,False,419,T0213,,,True,False,4.0,,,,,7.0,0.0,0.0,Unit Type 13,2.0,1.0,925.0
1402,2025-04-12,2026-04-26,2024-04-26,2025-04-11,0.0,1850.0,,1850.0,Renewed,12 mo 15 day,Yes,375.0,False,420,T0058,9.12,0.0,True,True,3.0,5.0,1.0,1.0,4.0,30.0,0.0,0.0,Unit Type 9,2.0,1.0,775.0
1806,2025-04-18,2026-10-26,2025-04-27,2026-10-26,0.0,1850.0,,1850.0,Renewed,18 mo 9 day,Yes,549.0,False,421,T0011,0.0,0.0,True,True,3.0,,,,,45.0,0.0,0.0,Unit Type 13,2.0,1.0,925.0
1907,2025-04-27,2026-10-26,2023-04-27,2025-04-26,0.0,1492.0,,1492.0,Renewed,18 month,No,540.0,False,422,T0011,0.0,0.0,True,True,3.0,,,,,46.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
1506,2025-05-01,2025-08-26,2024-11-01,2025-04-26,2075.0,2075.0,0.0,0.0,Renewed,3 mo 26 day,No,116.0,False,423,T0189,,,True,True,3.0,,,,,5.0,0.0,0.0,Unit Type 13,2.0,1.0,925.0
2007,2025-05-01,2026-04-26,2024-04-27,2025-04-26,0.0,1490.0,,1490.0,Renewed,11 mo 26 day,No,356.0,False,424,T0051,7.3,2.0,True,True,3.0,,,,,12.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
1112,2025-05-01,2026-04-26,2024-04-24,2025-04-23,1930.0,1930.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,425,T0182,,,True,True,3.0,,,,,12.0,0.0,0.0,Unit Type 17,2.0,2.0,1020.0
1120,2025-05-01,2026-04-26,2024-05-03,2025-04-26,1425.0,1425.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,426,T0214,,,False,False,3.0,,,,,4.0,0.0,0.0,Unit Type 3,1.0,1.0,595.0
1707,2025-06-01,2026-05-26,,,,1490.0,,,Did Not Renew,11 mo 26 day,No,356.0,False,427,T0215,,,True,True,3.0,,,,,1.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
1803,2025-06-01,2026-05-26,2024-05-18,2025-05-26,2200.0,2200.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,428,T0216,,,True,True,4.0,,,,,10.0,0.0,0.0,Unit Type 12,2.0,1.0,925.0
1903,2025-06-01,2026-05-26,2024-05-27,2025-05-26,0.0,2200.0,,2200.0,Renewed,11 mo 26 day,No,356.0,False,429,T0015,0.0,2.0,False,False,3.0,1.0,0.0,0.0,1.0,33.0,3.6363636363636362,0.0,Unit Type 12,2.0,1.0,925.0
1904,2025-06-01,2026-05-31,2024-05-24,2025-05-26,1985.0,1985.0,0.0,0.0,Renewed,12 month,No,360.0,False,430,T0217,100.24,2.0,False,True,3.0,,,,,16.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
2002,2025-06-01,2026-05-26,2024-05-27,2025-05-26,1630.0,1630.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,431,T0056,,,True,True,3.0,,,,,3.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
1102,2025-06-01,2026-05-26,2024-05-15,2025-05-26,1795.0,1795.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,432,T0218,,,False,False,3.0,5.0,1.0,1.0,1.0,33.0,0.0,0.0,Unit Type 10,1.0,1.0,780.0
1218,2025-06-01,2026-05-26,2024-05-15,2025-05-26,1425.0,1425.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,433,T0183,,,True,True,3.0,2.0,0.0,0.0,1.0,17.0,0.0,0.0,Unit Type 3,1.0,1.0,595.0
1224,2025-06-01,2026-05-26,,,,1745.0,,,Did Not Renew,11 mo 26 day,No,356.0,False,434,T0140,,,True,True,1.0,2.0,0.0,0.0,1.0,20.0,0.0,0.0,Unit Type 7,1.0,1.0,745.0
1604,2025-06-07,2026-05-26,2024-06-07,2025-06-06,2100.0,2100.0,0.0,0.0,Renewed,11 mo 20 day,No,350.0,False,435,T0188,23.07,0.0,False,False,3.0,3.0,1.0,0.0,1.0,25.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
1115,2025-06-16,2026-06-26,,,,1425.0,,,Did Not Renew,12 mo 11 day,No,371.0,False,436,T0141,,,True,True,3.0,,,,,30.0,0.0,0.0,Unit Type 2,1.0,1.0,580.0
1118,2025-06-20,2026-07-20,2024-06-22,2025-06-26,1930.0,1425.0,-26.17,-505.0,Renewed,13 mo 1 day,Yes,391.0,False,437,T0219,7.0,0.0,True,True,3.0,,,,,3.0,0.0,0.0,Unit Type 3,1.0,1.0,595.0
1403,2025-07-01,2026-06-26,2024-06-29,2025-06-26,2785.0,2685.0,-3.59,-100.0,Renewed,11 mo 26 day,No,356.0,False,438,T0220,,,True,True,3.0,,,,,33.0,0.0,0.0,Unit Type 16,2.0,1.0,976.0
1606,2025-07-01,2026-06-26,2024-06-27,2025-06-26,2300.0,2300.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,439,T0143,10.88,0.0,True,True,3.0,,,,,7.0,0.0,0.0,Unit Type 13,2.0,1.0,925.0
2104,2025-07-01,2026-06-26,2024-06-08,2025-06-26,2015.0,2015.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,440,T0221,0.0,0.0,True,True,3.0,,,,,15.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
2205,2025-07-01,2026-06-26,,,,2015.0,,,Did Not Renew,11 mo 26 day,No,356.0,False,441,T0222,,,True,True,3.0,,,,,2.0,0.0,0.0,Unit Type 15,2.0,1.0,975.0
1103,2025-07-01,2026-06-26,2024-07-03,2025-06-26,1795.0,1795.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,442,T0223,9.18,0.0,False,False,3.0,,,,,8.0,0.0,0.0,Unit Type 10,1.0,1.0,780.0
1507,2025-08-01,2026-03-26,2024-07-26,2025-07-26,1465.0,1465.0,0.0,0.0,Renewed,7 mo 26 day,No,236.0,False,443,T0224,,,False,False,3.0,,,,,25.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
1702,2025-08-01,2026-07-26,2024-08-01,2025-07-26,1490.0,1490.0,0.0,0.0,Renewed,11 mo 26 day,No,356.0,False,444,T0225,11.47,0.0,False,False,3.0,,,,,10.0,0.0,0.0,Unit Type 5,1.0,1.0,620.0
